,AAPL,AMZN,GOOGL,MSFT
2018-03-02,41.71897368033804,75.30952656930843,53.59171201574056,86.83003877513038
2018-03-05,41.788486543026835,76.61613884650995,54.106650514574476,87.25354678081293
2018-03-06,41.860457874636126,77.25674513110319,54.51893201971483,87.08557541478021
2018-03-07,41.40375094825925,77.70303373056205,55.524007559316765,87.38709929270966
2018-03-08,41.93211427460844,77.99741237244419,56.69917257584918,88.14281495873298
2018-03-09,42.50063173378458,79.41360643633436,58.38295844421933,89.82237648693035
2018-03-12,43.06961862163435,80.43041569550583,59.018649878895346,90.05818684526356
2018-03-13,42.60918012349078,79.86650222899692,57.58975188612261,88.72214053812007
2018-03-14,42.34486235721279,79.96771251108346,57.43494719167579,87.48535892499545
2018-03-15,42.209572975257956,79.47397881202792,57.08328747707072,87.83733642094316
2018-03-16,42.14720921077852,78.92182418504528,56.21133759267319,87.96346147952667
2018-03-19,41.46186982945646,77.5972895370614,54.58790669235653,86.95448853573906
2018-03-20,41.44097381202824,79.52219416180486,54.28121405223069,86.6736307137316
2018-03-21,40.4654680088908,79.48433098853513,54.34432890938702,86.0843782756249
2018-03-22,39.884464726660624,77.423328298355,52.69342003702681,83.97969260762346
2018-03-23,38.96917962980869,74.98481334529107,51.23870176662535,81.50182547591896
2018-03-26,40.65299006319781,77.69616880132716,51.97726778743774,86.2578554325015
2018-03-27,39.69484104429399,75.11157175365591,50.11803863366586,83.40428911599047
2018-03-28,39.426378404169625,71.5524500670151,49.512009948819234,83.73908163541732
2018-03-29,39.434355171908635,71.9973151011685,50.93804892632928,84.10946910960669
2018-04-02,39.495778181979226,68.64919935205538,50.36291318026275,83.0510432626563
2018-04-03,39.50604440400294,69.35092402222723,50.5819659048208,82.85482816559231
2018-04-04,40.662133138273695,70.53460117394637,51.40338500550366,86.17688798135008
2018-04-05,40.65746936038566,72.29255372122667,51.50696333350519,85.16704012958927
2018-04-06,39.91268202519408,70.48099126914755,50.60845108199348,84.75701240960082
2018-04-09,40.095165851016,70.08027766041734,50.565769059849586,84.53674904488945
2018-04-10,40.91244313711276,71.60147586576002,51.270407268186595,85.75561549336835
2018-04-11,40.70325102160339,71.56413455110582,50.89352619455094,85.88125729767673
2018-04-12,41.15240646181739,72.23412285674888,51.381626328403115,86.95005366033449
2018-04-13,41.33098316502692,71.62974161069957,51.73028255051415,86.78467246777048
2018-04-16,41.551385302374605,71.93381763152446,52.20925174433771,87.42687512117706
2018-04-17,42.07087556831693,75.4437867395157,53.99552385974862,89.61628986284992
2018-04-18,42.10882659398599,76.54654556728526,54.05471967102298,89.63570693081482
2018-04-19,40.854672095277536,77.90656072186955,54.632149649280095,89.65182832222484
2018-04-20,39.256318635385774,76.74659355916066,54.02452384267777,89.02988193686527
2018-04-23,38.94432409496616,75.71318008813671,53.490145096574025,88.59751299762289
2018-04-24,38.432740577214226,73.25177921373977,51.05996163943457,87.08025873459442
2018-04-25,38.54738025138991,72.86606929525229,50.44808385799953,86.30482621113873
2018-04-26,38.68744750496141,76.08681819513878,51.35638361812684,87.44276520606275
2018-04-27,38.36344603688252,78.83713530719908,51.2293128639997,88.86561375237564
2018-04-30,38.87461033452046,78.53745376015226,50.87792351692125,87.60580078191536
2018-05-01,39.93238584324552,79.38111491283465,51.98904940930122,88.41566863388455
2018-05-02,41.565108709771295,78.53091091415568,51.556442937199975,87.05819871173026
2018-05-03,41.883284809341845,78.9749773615,51.40564430822924,87.83849269800854
2018-05-04,43.45517924648832,79.16367250021489,52.212076321713276,88.32807367213611
2018-05-07,43.80843767045271,80.21622298643634,52.74373568462424,89.66075407070696
2018-05-08,44.15026913260192,79.930218466012,52.6990651920892,89.10203470407909
2018-05-09,44.297325874888706,80.54344752945809,54.225129502303666,90.69124207255774
2018-05-10,45.14275199991785,80.76404199674661,55.343953765162794,90.7015130786425
2018-05-11,44.74259220872085,80.26177343830045,55.62822676459415,91.43341516240307
2018-05-14,44.88684475852226,80.35527719908197,55.72090821096289,91.29908481427262
2018-05-15,44.30522059023146,78.93842257594169,54.645698671859634,90.93208924384963
2018-05-16,44.79961253299914,79.45567458450576,54.09477038661266,90.8535586686894
2018-05-17,44.37264732107004,79.32986346773156,53.66747117999004,90.28564737761651
2018-05-18,44.42695145233802,78.78429260413807,53.08385735725006,90.28440349314272
2018-05-21,44.4888595641504,79.4631584826131,53.610650554414356,90.9724468353076
2018-05-22,44.59932343508752,79.17430919586398,53.74180264653023,91.61575306406891
2018-05-23,44.664710422439306,80.28030894740873,54.27630821660598,91.98067237414573
2018-05-24,44.822880820498014,80.35283221528941,54.646617594519064,92.32868064981521
2018-05-25,44.774205130390186,80.60727067401083,54.452256642744544,92.00727753562843
2018-05-29,44.69646450275662,80.92214478613292,53.60632869689688,91.96662002210327
2018-05-30,44.55986029865615,81.34153038218484,53.609685489073335,92.50466365590833
2018-05-31,44.442928935579054,81.75678106046001,54.475661664706166,92.57756731301303
2018-06-01,45.15853038094989,82.26301194161135,56.37201529322229,94.31216044877834
2018-06-04,45.578726505817365,83.5263189199086,57.64414240922602,94.9287667232578
2018-06-05,45.97339002859208,85.11859800830648,58.24496428209839,95.98685463942965
2018-06-06,46.11000745347945,85.05988627747608,57.978909233905604,95.78838439737886
2018-06-07,46.052291968578004,84.78906479467224,57.39729444115962,95.10119673635695
2018-06-08,45.56557182395652,84.38045888957654,56.643785185349564,94.91153640969674
2018-06-11,45.507874258410695,84.75568890166261,56.7197843287417,94.97559352651675
2018-06-12,45.64221510822406,85.1942194503903,56.858073078066205,94.78543384337665
2018-06-13,45.36740287120369,85.52526930813646,56.898916232373054,94.5820509152405
2018-06-14,45.3063759554654,86.45877599255577,57.90322038414088,95.03576561013907
2018-06-15,44.91832859374024,86.10099646764544,58.298392248282184,93.7883223576997
2018-06-18,44.80291436724388,86.48292986281963,59.68129791807332,94.66536218797214
2018-06-19,44.124585786871336,86.99852759907226,59.544881042886836,94.17354031045483
2018-06-20,44.28373842614358,87.79979066969183,59.651433697947475,95.55937896857608
2018-06-21,43.986341547538956,86.82470922367484,58.53706761600877,94.50618279479222
2018-06-22,43.9254821203573,85.9218549964748,58.19952654056861,94.4974137156917
2018-06-25,43.21982446159903,83.4044891289041,56.56527328286835,92.09459359268419
2018-06-26,43.78648495010655,84.56258981707407,56.117789034182486,92.91513320382423
2018-06-27,43.613155040614885,83.34978133268008,55.45764616043315,91.22966314976067
2018-06-28,44.06920669299596,85.0872145444076,56.050457052575744,92.34608311338158
2018-06-29,43.86701924349146,85.29117805873294,56.47041719645574,92.06471815793269
2018-07-02,44.47366100973603,85.80706097454632,57.21041228817378,93.54374080773722
2018-07-03,43.59688994954064,84.92392578140695,56.23659743456976,92.62579890773578
2018-07-05,44.091025963604906,85.13637337970012,56.90318858385585,93.5526430642621
2018-07-06,44.46814506296838,85.67592715462553,57.57435940120703,94.23493289015477
2018-07-09,45.310234739406894,87.24758624658492,58.09256864605082,95.40959979753038
2018-07-10,45.069228099476746,87.33173743345198,58.23539716430021,95.47363073480763
2018-07-11,44.82241998766625,88.06877122594507,58.60435699887745,95.71676462124435
2018-07-12,45.18824363127943,90.04617676467545,59.984388813961,97.17334985098778
2018-07-13,45.495914188854684,91.04872601718382,60.62229103175262,98.57776009163153
2018-07-16,45.28490966139167,91.48854676429248,60.19460150784949,98.51778248467723
2018-07-17,45.50573911902153,92.46649157064225,60.85951771180359,99.06040996617644
2018-07-18,45.22465758948977,92.53994242069903,60.701303552845935,98.74987617969435
2018-07-19,45.51829392502808,90.95592586155976,59.98752635516939,97.88999454928583
2018-07-20,45.46424804912822,90.93367858533624,59.67438554538355,99.48605887509524
2018-07-23,45.53372138537793,90.36549604338666,60.27874707745341,100.79106710757846
2018-07-24,45.77500332725579,91.77240810685203,62.63492835102634,101.09341217900919
2018-07-25,46.27671903946832,93.46489509200696,64.13723844187358,103.54121589753147
2018-07-26,46.08684068098328,90.73843651758784,65.02903935186286,102.84927226437598
2018-07-27,45.447233765933696,90.9905374104088,63.60115301408829,101.37372105020418
2018-07-30,45.075917687351435,89.22624818008974,62.042482702051636,99.1415241415889
2018-07-31,45.228328008990445,89.00385911376442,61.07300687709048,99.45789615635307
2018-08-01,47.64807924863943,90.1209959965425,61.00495985738175,99.18144927224041
2018-08-02,49.21916745276255,91.87330296738169,61.214301436114255,101.04649997567438
2018-08-03,49.54413601152687,91.52934790615946,61.589125288617254,100.80719470393024
2018-08-06,49.7160892868455,92.60821136192904,61.93209946568895,101.60405103366607
2018-08-07,49.399170937837,93.38351391110393,63.18896056780396,101.77159557025169
2018-08-08,49.21267922449832,94.69422572658988,63.731876396397396,102.75365099116368
2018-08-09,49.70537351301832,95.22715387683151,63.74115705205843,102.53864977320308
2018-08-10,49.55664638883069,94.66760532040271,62.93108215718599,102.45639271163417
2018-08-13,49.83878979462828,95.05757591171168,62.14447568048521,101.56546012867209
2018-08-14,50.05880705658944,96.31231978032484,62.29005612446883,102.34087482656768
2018-08-15,50.227878432988945,94.492591792299,61.14699362238137,101.59202255091277
2018-08-16,50.871641750838464,94.49435952391343,60.79430030690703,101.22510309867904
2018-08-17,51.92104024711694,94.40541122214032,60.60673926434375,101.1803100039454
2018-08-20,51.49252736108294,94.064159747419,61.04252505787434,100.54737710905103
2018-08-21,51.40566661212327,94.48194604340115,61.01569074926102,99.81716939420485
2018-08-22,51.347022424602784,95.41527470995344,61.14118609562664,100.53044002412544
2018-08-23,51.47377962539986,95.47237160187008,61.02790491843836,100.89988488086925
2018-08-24,51.55457793184629,95.58555296537821,61.55584582905473,101.93997095593232
2018-08-27,52.09777417725102,96.56527803269559,62.446767810760804,102.80245987608674
2018-08-28,52.41288065897916,97.08049947236918,62.26812508921176,103.70771502099929
2018-08-29,53.256081087716375,100.15774303749085,63.04066579790423,105.02333264121862
2018-08-30,53.72714531220585,100.65352467037646,62.90531143065085,105.47884956437882
2018-08-31,54.41718873748145,100.96016455974876,61.74062845383054,105.58139318827065
2018-09-04,54.53081485006951,102.35324203141636,60.51636772165934,105.17094247496681
2018-09-05,54.285367449095844,100.17043551883143,59.562507723352184,102.64658804036655
2018-09-06,53.32653229194264,98.13478194908558,58.58510184287529,102.15320040348139
2018-09-07,52.903890129908326,97.87851166624436,58.200111829155226,101.86010924177856
2018-09-10,52.14766679496841,97.17624263956016,58.11437913029962,102.61494517695577
2018-09-11,53.34421317162732,99.67777552545462,59.06100897274025,104.30425264657143
2018-09-12,52.80285791515423,99.81641915231921,58.604211090941114,105.0439688377882
2018-09-13,54.02606944961515,99.72368442018126,59.09370608062011,105.94337689467478
2018-09-14,53.36683676921873,98.79933833364063,58.89580748386809,106.70568087579949
2018-09-17,52.25795855098336,95.5954231971631,57.93849146297773,105.60766931536418
2018-09-18,51.87582571465045,97.13432301253177,57.7938458974133,106.42202825954897
2018-09-19,52.26591517119421,96.59824766613237,58.11261827629249,105.27003043720174
2018-09-20,52.25043087245081,97.31713283087466,58.88215928590212,106.64307952082235
2018-09-21,52.09786043619887,96.04163432050373,58.490733742295475,107.23980039513376
2018-09-24,52.56600621615218,96.7481562480941,58.83003675759591,108.01500108014304
2018-09-25,52.98841206358955,99.01405730132817,59.66777362460573,107.50373834768244
2018-09-26,52.61443885626581,99.05857577300353,59.86350613590728,107.60168449184535
2018-09-27,53.6030332535255,100.78280691488874,60.264621787895535,107.31375824406605
2018-09-28,53.884703223420644,100.53433190828467,60.365161726990245,107.82635103339976
2018-10-01,54.19874953742811,100.32272262393313,60.130884470879586,108.43540835289842
2018-10-02,54.697717099702,98.92026347211477,60.18816618638187,108.45923868300628
2018-10-03,55.405792839992216,97.6047422059089,60.176038052416054,108.32938472597037
2018-10-04,54.40331232583155,95.66950580553289,58.867005974554395,106.38454988678733
2018-10-05,53.651635827603045,94.5145097182515,58.0855395521687,105.68573969567781
2018-10-08,53.352507747759816,93.21161520596108,57.47071423588204,104.17456661319056
2018-10-09,54.026902098753816,93.45309877187596,56.83097509154869,105.42884434170381
2018-10-10,51.67475760773768,87.75250673233013,54.32143073226707,100.2764256001801
2018-10-11,51.268483133411415,85.82912720001167,53.87513771805141,100.05937968869569
2018-10-12,52.65158131694126,89.08271693831941,54.97979906383857,101.68147373761332
2018-10-15,51.965421379126184,88.26008642874943,54.88674997647802,101.67045100956089
2018-10-16,52.72686027774049,90.8356697285247,56.0579228158288,103.4143834092962
2018-10-17,52.86432762993073,91.505810256118,56.577406493592285,104.29583622116218
2018-10-18,51.5417749301608,88.52228307481919,55.06983250784839,101.92805978778017
2018-10-19,52.103261802031454,88.14146071584588,55.07293661653306,102.19619272742783
2018-10-22,52.67696526169206,89.28187349304658,55.111525384079194,102.93626051604798
2018-10-23,52.91374734692461,88.22944617789508,54.9856219175569,101.06135098373977
2018-10-24,51.420684680081166,83.44672811840448,52.70864879237181,97.57282190922662
2018-10-25,52.3130448721682,88.3017455284472,53.974954548658836,100.41918817431734
2018-10-26,51.47508327872743,82.29494153889577,53.9884161675489,100.25877483157647
2018-10-29,50.676262865216245,76.56362817273552,51.61973677731588,98.04642949308392
2018-10-30,50.6666434262739,76.1188364134039,52.09863762539575,97.49731195257458
2018-10-31,52.1999234332502,79.49686512857478,53.92950525684724,99.61911640802165
2018-11-01,52.5708576755277,83.20287333831041,54.07281305121962,98.96319187556574
2018-11-02,49.794096953489785,83.30401669369533,53.5943534773541,100.47998036368908
2018-11-05,48.014591468781,80.82679332886369,52.542209376537976,99.89594000193445
2018-11-06,48.43849710395734,82.25625149206016,53.191155662135394,101.52875506643164
2018-11-07,49.70365702250864,87.48585237329817,54.599678390903115,104.24039174354358
2018-11-08,49.73704824783829,87.86097508414814,54.77114053902691,105.14402629623973
2018-11-09,48.94634677880221,85.42123768914291,53.6755738043155,102.91464936391003
2018-11-12,46.426340168413404,81.66744638376785,52.57262477758513,101.11537402464629
2018-11-13,45.81563937863209,81.33874201547343,51.984200551445944,100.36510381689357
2018-11-14,44.51712049756919,79.68128808144371,52.17969871917231,98.73397514967925
2018-11-15,45.57504356505136,80.82175616376625,52.99080482030574,101.37758220996736
2018-11-16,45.88206663928248,79.30109496020019,52.953761750613324,101.24777143351373
2018-11-19,44.50668340871641,75.43851762503179,51.586323479520125,99.45563137724427
2018-11-20,42.13474897525365,74.36087452988895,51.085520431952915,96.09128890682956
2018-11-21,42.14749678499846,75.45257970453083,51.95909599875006,97.28435780999855
2018-11-23,40.86756641624875,75.01584034490985,51.13806328318467,96.44607196956898
2018-11-26,41.52354810711705,78.63155884024589,52.3728335904161,100.25914411879874
2018-11-27,41.37578978013743,79.1348906621882,52.411301444294416,100.67176505063162
2018-11-28,43.03617774858947,83.51346251005452,54.253658225098036,104.14311155150781
2018-11-29,42.55200796098942,83.91254573397971,54.98240121369398,103.97270826681691
2018-11-30,42.76249858039265,84.35429986545778,55.62856232731052,104.91302108942598
2018-12-03,43.65009808349966,88.42688354329088,56.14624916890241,105.0626674697909
2018-12-04,42.367719995122265,83.77295420721387,53.506036720310476,103.2696661043993
2018-12-06,41.40053725193442,84.44788241843176,53.44756859377044,102.7318221100989
2018-12-07,40.30564566186088,81.6993748604494,51.91165632887259,99.54537190048943
2018-12-10,40.22834319459892,81.57901799463272,51.83478141647416,101.05785748218598
2018-12-11,40.011887518878936,82.38811585121131,52.4422284101051,101.99552652795767
2018-12-12,40.2982063989518,82.8854141883652,53.41160071473185,103.08887088882905
2018-12-13,40.489206367300156,82.75964347036675,53.84715462959718,102.56582189161458
2018-12-14,39.52113624837704,79.66145719421048,53.11748336675444,101.13681018749507
2018-12-17,38.908698789227714,75.58562965465308,51.56635204792118,96.82891655276765
2018-12-18,39.466394699500896,77.40569751226624,51.79828831805072,98.33125808066592
2018-12-19,38.245323725996485,74.42826427926357,51.17681219306316,97.13898051320825
2018-12-20,37.28933345370704,72.79124173230068,50.48124333131559,96.10654935757053
2018-12-21,35.86197191398776,68.47201059271437,49.00723121792679,92.77518638717673
2018-12-24,34.95289335368622,66.78320889228803,48.7323158348678,89.38005356634515
2018-12-26,36.976971465247786,73.21944966364903,51.612853658762276,93.43585761600997
2018-12-27,37.15140373797537,72.91518080121597,52.876291735030925,94.75688376456318
2018-12-28,37.10657123004289,73.69365515828171,52.84295501127875,94.97703444428815
2018-12-31,37.45038604020992,74.8308181971425,52.75907554522733,95.03238399401097
2019-01-02,37.50968346266027,76.69218064742738,52.795650724810244,95.62603520156667
2019-01-03,33.932979525330815,75.15256240875792,51.20695593593038,91.68967090635577
2019-01-04,35.18441210521715,78.37626791104556,52.93254922111307,96.02181521735231
2019-01-07,34.98032505283298,81.52298797200785,53.27720167074644,95.20925269199343
2019-01-08,35.85293843668721,82.902906969158,54.06718020580651,97.23561330877521
2019-01-09,36.153035669421506,83.01249411702295,54.24468073501153,97.6658082204933
2019-01-10,36.89710379784576,82.70591419326358,54.52079661865617,98.01284373217248
2019-01-11,35.868911469003315,81.98216610497776,53.56041157156765,96.46003656707522
2019-01-14,35.951926571421104,81.0839482499601,52.87077202044837,96.85756900374867
2019-01-15,36.14653059949898,83.42012666382547,53.632166084347375,98.15026297664076
2019-01-16,36.953812180688125,84.42065466880041,54.178716443059315,99.0743109052758
2019-01-17,36.90177002332341,84.71157327013682,54.50339516778348,100.35494601339131
2019-01-18,37.41807239484811,84.79011765191544,55.330061837948556,100.89503084544006
2019-01-22,36.46691209433133,81.65778064710724,54.39980251406488,100.21321345285067
2019-01-23,36.63895953253844,81.87139009072155,54.355205748054,100.25175287877505
2019-01-24,36.30058046313313,82.91250891465019,54.48801845763562,100.56136075253806
2019-01-25,37.51532126161286,83.31477927290834,54.733513474904626,100.42526593228033
2019-01-28,37.11516769991425,82.05980322142382,54.086065121360384,99.6250485032006
2019-01-29,37.03116636350258,79.64880906367799,53.11316406497506,97.49834580874125
2019-01-30,39.03853114201213,83.36012255680234,54.50300949787645,99.420226877351
2019-01-31,39.78128956770228,86.07242799581864,55.98905316243367,98.83609631401669
2019-02-01,39.62783120262485,81.42798832913915,56.290476030795006,97.1059097109321
2019-02-04,40.896315482333065,81.57278381735748,57.48057851550623,99.34038431064549
2019-02-05,41.53161870434731,82.7322732950192,58.02373691385804,100.54909850789252
2019-02-06,41.518959707370335,82.21883256619941,56.839261555765255,100.23037161753861
2019-02-07,40.93145387741246,80.68261811809123,55.194409208469814,99.4959901736829
2019-02-08,40.88207297886761,79.15783842701904,54.81164564808889,99.44437421799333
2019-02-11,40.57202917246433,79.58426168071213,54.29833452260325,99.25231554309059
2019-02-12,40.94339569067711,81.87029597322355,55.77272644867155,100.63202719360949
2019-02-13,40.803431210923264,82.0141732745238,56.26095411050372,100.61682030838055
2019-02-14,40.9802130460731,81.01246140835099,56.840723399373566,100.80265234660617
2019-02-15,40.792574421653015,80.45421263306785,56.63958480996036,101.91571228211441
2019-02-19,41.04565996172344,81.27885317166943,56.691911512984206,101.99931267659204
2019-02-20,41.158227371533464,81.06934322783948,56.25138044462158,101.52673210891436
2019-02-21,41.102250693279856,81.00346968981012,54.939022050525466,103.52519204509018
2019-02-22,41.393488704205595,81.49031634261512,55.21250770935026,104.72897446628602
2019-02-25,41.81262021808178,81.67932013458672,55.195097261723845,105.70995247219734
2019-02-26,41.78847903078647,81.7778182800942,55.791821664294815,106.50413561769753
2019-02-27,41.94457193433685,82.0880917530307,56.13918043894675,106.38699855071589
2019-02-28,41.58444990715365,81.98767871425386,56.70477503095017,106.1587908354963
2019-03-01,41.93641400522688,83.58980783523421,57.74257429339037,106.78404418416436
2019-03-04,42.14896914697342,84.91861132979764,58.09419767473648,106.4039169609814
2019-03-05,42.14334024512439,84.64239073447801,58.58638241579105,105.94857707484431
2019-03-06,41.84564501940492,83.49221899284831,58.235687852419936,106.0408862322368
2019-03-07,41.45832181759171,81.26051897296817,57.45822215977199,104.77802751572126
2019-03-08,41.444038718914825,81.03810908962924,57.12311683643891,104.78047983379606
2019-03-11,42.83355371411515,83.4865197151796,58.597579970301915,106.59751281560445
2019-03-12,43.36922266526222,83.77518423036632,59.75728370844294,107.57455895623525
2019-03-13,43.66310532174981,84.57780926636325,60.44321225253494,108.37475762475691
2019-03-14,44.09176071560205,84.37484439827637,60.21131353972047,108.83479687625838
2019-03-15,44.72079024855298,85.680643337869,60.043757133009805,109.7038266867122
2019-03-18,45.06785427472388,87.27031902348328,59.58090907618442,111.20202057359667
2019-03-19,44.919624317955595,88.2710044985269,59.88316080261031,111.76279415220802
2019-03-20,45.20854768289123,90.00753454889373,60.90986677280214,111.52086905140558
2019-03-21,46.74582606745632,91.15631191375813,61.586506769514,113.6868281197424
2019-03-22,45.98197960508461,88.50011645581239,60.74782873561933,111.47684968737548
2019-03-25,45.434598469382664,88.7555829541622,60.10103502705285,111.81471142541497
2019-03-26,44.91726821437104,89.3180604135156,59.74435680069533,111.58259507334697
2019-03-27,45.27312955258391,88.50175360351616,58.87854041265589,111.16902697272975
2019-03-28,45.22371756736623,88.79780916623204,58.38451764513437,110.70039638585546
2019-03-29,45.74875498248927,89.15020252879113,58.39112968071812,112.07301507269155
2019-04-01,45.863494929854184,90.86357558622382,59.43976370713557,112.3343231030493
2019-04-02,46.65879954874355,91.01644739374886,60.19994146600194,113.37765460769687
2019-04-03,46.85967532823984,91.10619537167972,60.711943727251324,113.61945402484852
2019-04-04,47.15027550014417,91.17231630191617,61.38444772197929,113.32982384067343
2019-04-05,47.28817426548679,92.06343482733965,60.99021635663161,113.76847159096478
2019-04-08,48.12442508064905,92.70427227387881,60.607282234041406,113.71820445590606
2019-04-09,47.941777218917245,92.02003945646196,59.97015939821147,113.3825476498079
2019-04-10,48.28980132382766,92.48759455414698,59.87964979567163,113.74046183875018
2019-04-11,47.83184070150054,92.49152088861273,60.00078282369064,114.39407098238873
2019-04-12,47.879134841103884,92.26990948912302,60.77504282664936,114.39286498412588
2019-04-15,47.816552287217036,92.48900620011317,61.380614682930506,115.04057463233042
2019-04-16,48.008599884152545,93.30260133862308,61.89859520867386,114.58850436074219
2019-04-17,48.69561374309958,93.47704035531915,62.431918988972484,115.411538133768
2019-04-18,49.091026262201034,93.33515188079707,62.4429581323126,116.8349686004912
2019-04-22,49.162779800781365,94.5159901398939,62.77218762007775,117.39777255141374
2019-04-23,49.892932598551056,96.47705442034317,63.356074117069184,118.87296881641512
2019-04-24,49.83382604594198,95.37837221275568,62.94316275766095,118.7383042189365
2019-04-25,49.410327067486236,95.37242880178447,63.16688702801519,122.17791843534131
2019-04-26,49.160359652320466,97.68022298713883,63.81277597894453,122.97143883509668
2019-04-29,49.190461580884296,97.30811490095073,64.77229972576264,123.67520958546369
2019-04-30,48.325126395790186,96.59201635073886,60.74281576425526,123.65243455588832
2019-05-01,50.45099951797746,95.70866028476838,58.5222606362709,122.1808893014325
2019-05-02,50.31990721214662,95.32597077201726,57.665428575757986,119.92428496466576
2019-05-03,50.94924592259376,98.31176153960509,58.39446861777096,122.28189386706819
2019-05-06,50.08376543435561,97.88167833168309,58.80462800003115,121.39751323815302
2019-05-07,49.072147314735716,96.206899917617,58.767611474257244,119.74327728269132
2019-05-08,48.51328540344107,96.08095275227836,58.479632359667754,119.25226175218181
2019-05-09,48.43389917082076,95.17083633997892,58.704592192147715,118.95298614848
2019-05-10,47.367352294338076,94.57358449035488,58.30125185089082,120.27649236576376
2019-05-13,45.068508359792965,91.36416345996513,56.88078069668569,117.69649062893355
2019-05-14,45.30958520046624,91.8991340038396,55.616367415408845,118.30959952365099
2019-05-15,45.90377352432018,93.80556305554717,57.39474676283238,119.34077919091281
2019-05-16,45.77326739541566,95.44085409300746,58.50184077350739,122.72807615705504
2019-05-17,45.461042595470026,93.70213615356907,58.26129476376761,121.61329852038824
2019-05-20,44.316602088981945,92.94121482627611,57.56679529493798,121.07634666723571
2019-05-21,44.69270570041696,92.93785616077106,57.69547598852191,120.32471352189643
2019-05-22,44.05223937118917,93.13613941162436,57.870169825019424,121.79478278447986
2019-05-23,43.284362606383894,90.80584218931124,56.965679412064546,120.00996197342488
2019-05-24,42.999919245793976,91.18179294855108,56.489407349753904,120.55902935869707
2019-05-28,42.91559977305195,91.8074939434411,56.221286965056656,119.87383038576921
2019-05-29,42.55617938423465,91.12236841951344,55.492611609795006,119.15163512152587
2019-05-30,42.91344109881396,90.7364097435928,55.5267566736918,119.6073110886931
2019-05-31,42.08388880120825,88.66227241286559,54.98158463049985,117.80606307809121
2019-06-03,41.74390240754529,84.69582365593303,52.11263547038023,114.78407936966613
2019-06-04,43.01801880323907,86.198054620739,51.90591788606611,116.59810520360209
2019-06-05,43.91295947872611,86.95667148066988,51.69768411519324,119.29165741516533
2019-06-06,44.49325781760823,87.6947891115617,51.49187526879419,121.11962663833293
2019-06-07,45.762982286452925,90.2796724091683,52.7239336337144,124.8573223730228
2019-06-10,46.37746427287652,92.9907814705291,53.71380936539174,125.95812175238129
2019-06-11,46.8649061186697,93.3769111821539,54.05721091503374,125.81383829842149
2019-06-12,46.84362607705502,92.94902326862533,54.193599248740334,125.68815139764534
2019-06-13,46.813964840172886,93.40993971766821,54.4352424519713,125.80695198142436
2019-06-14,46.43472753867538,93.72860514624328,54.341511899850246,126.06158120012056
2019-06-17,46.74667543658869,94.39096792603027,54.129210655962964,126.70996485728645
2019-06-18,47.70913204678146,95.2226497993705,54.823276332918226,128.41439306869347
2019-06-19,47.75651561968458,95.53025079066488,54.724205984879006,129.06633284355496
2019-06-20,48.03234005457325,96.09038539443392,55.45969782204296,130.51840800919607
2019-06-21,47.975795411128985,95.77573121990682,56.18967902977307,130.55547711723355
2019-06-24,47.86611425999897,95.6537839763401,56.05982473285212,131.0737695745809
2019-06-25,47.17654057211602,94.20232529138308,54.71729858236729,127.84518239104783
2019-06-26,48.135237061628594,94.8589319201304,53.772497974122224,127.83111887964465
2019-06-27,48.08007148124787,95.38272408913322,53.43468993054505,127.3324912005126
2019-06-28,47.8285275274532,94.81711064016537,53.31873816026301,127.95594460246123
2019-07-01,48.45901637592551,96.19631638593492,54.42052261096023,128.7552552095887
2019-07-02,48.97337836612522,96.92550182139452,55.266218767336504,130.2157275661499
2019-07-03,49.158263239839755,97.02319069751611,56.36713407664402,130.462756141129
2019-07-05,49.31509301666115,97.43393224179337,57.032409751505675,131.02005213065732
2019-07-08,48.3197645218271,97.68185666699402,56.44148981281995,130.3173257236811
2019-07-09,48.48853553462129,99.66615798130945,56.362729341117955,130.0917658255599
2019-07-10,48.93053311823046,101.11508763835901,56.70024240720308,131.2692883227024
2019-07-11,48.701385472596094,100.29594912233702,56.868054070288885,131.56463734558542
2019-07-12,48.96698828307864,100.78072885365583,56.77483759166095,132.42485967623148
2019-07-15,49.49278037365685,101.19150022747229,57.400281990316046,132.14244953293982
2019-07-16,49.28660900578726,100.82193687439198,57.634546597279446,131.1108321672434
2019-07-17,49.07368474779717,99.72389254119716,57.747321499209406,129.65260996303323
2019-07-18,49.5517096730225,99.03642601211054,57.5661831926274,130.16599191826555
2019-07-19,48.91236695631321,98.41422614953159,56.83321537000143,129.85794049197426
2019-07-22,49.87856105664001,99.40015707577938,56.72618863923166,131.6304139480842
2019-07-23,50.32866383501804,99.94598733760046,56.963785911780505,132.5139368582749
2019-07-24,50.38600526615331,100.12573556185963,56.73169904358417,133.7927346042962
2019-07-25,49.8818965937998,98.91797670017078,56.58383707131885,133.63613862287693
2019-07-26,50.217285019221734,97.16512039532516,61.69626663414441,134.53901374434045
2019-07-29,50.410654668872326,95.6823164890684,62.848916232483866,134.30765255230273
2019-07-30,50.46965650164114,94.9337560003931,62.627122304809156,133.77561321610244
2019-07-31,51.2291313371356,93.34029110933626,61.76869761673453,130.4319271004651
2019-08-01,50.40266464786259,92.71225038567455,61.04163592387028,131.29607399635017
2019-08-02,49.17599801196149,91.03444272448569,59.42134692302588,130.05684906326522
